"created_at","state","code","text"
"17","Tennessee","TN","rt blackamazon black organizers  rural areas  reported less support   2020 

gop   chasing voting workers  years"
"17","Georgia","GA","georgia vote early 

early voting  ga

begins today 🍑🔃🐝"
"17","California","CA","desantis changes voting rules  red counties  hurricane ron desantis  relaxing voting rules  three repu… httpstco1uc88t78y6"
"17","Virginia","VA","rt reverendwarnock time  get   polls early voting begins today httpstcoqqxluwu2zi"
"17","Nevada","NV","rt chargie ’m voting  essence  favorite rampb song   amas  18"
"17","New York","NY","rt ohdems early voting  open 

 find  democratic sample ballot   county click  httpstcoyiarytfjnl"
"17","Arkansas","AR","rt reallyamerican1 patriots early voting starts  georgia today  midterm elections  critical   americans

make sure eve…"
"17","Michigan","MI","rt mslatoshabrown don’t believe   negative news  black men  young people  voting brothers      streets…"
"17","Kentucky","KY","rt chrissypenalosa ’m voting  btstwt  favorite pop duo  amas2022 httpstcoxivus3iv4d"
"17","California","CA","rt rncresearch    john fetterman tweeted just  voting  release john brookins —  man convicted  firstdegree murder f…"
"17","Michigan","MI","rt therickwilson early voting  georgia kicks  today 

  one    important races   country  herschel walker c…"
"17","California","CA","fredguttenberg charliecrist hey az ca fl ga nc nv pa tx amp wi ’s  new tool  making voting blue easyinc… httpstcoexjpli67lk"
"17","Oregon","OR","rt robmelt phil knight 0 rcv 1
   rcv today voters  win  phil knight ranked choice voting  open primary will assu…"
"17","Oregon","OR","rt therickwilson early voting  georgia kicks  today 

  one    important races   country  herschel walker c…"
"17","Florida","FL","stallismokes ’m voting  megan thee stallion  favorite female hiphop artist   amas n"
"17","South Carolina","SC","rt ceeyonce ’m voting  renaissance  favorite pop album   amas 

— copy amp paste reply   vote ✨ httpstcomjsbpbz…"
"17","Florida","FL","rt cardib2101 ’m voting  cardi b  favorite female hiphop artist   amas httpstcozqjajtydfn"
"17","Minnesota","MN","rt harryto100 go harries go harries go harries 

’m voting  harry styles  artist   year   amas 

httpstcogrjxq6…"
"17","California","CA","rt eyerake5 advtomiwa ’m voting  wizkid  favorite afrobeats artist  amas"
"17","North Carolina","NC","’m voting  beyoncé  artist   year   amas"
"17","California","CA","kdlexvotingteam kdestrada alexailacad please stream kdlex songs thank  sweethearts… httpstcoxnebpxlpze"
"17","Maryland","MD","rt agustdfms im voting  btstwt  favorite pop duo  group   amas"
"17","Texas","TX","amyklobuchar   voting suppressed  140 million voted  2020 dumbass"
"17","North Carolina","NC","stillirise1963   right    fear  plan    good      early voting  8… httpstconkzenfx1ed"
"17","Tennessee","TN","rt therickwilson early voting  georgia kicks  today 

  one    important races   country  herschel walker c…"
"17","California","CA","rt athenwalton black america   voting democrat  many years now  nothing  gotten better  fact things  gotten prog…"
"17","Illinois","IL","rt fredguttenberg   honored    charliecrist saturday night   will  voting       next governor  friends…"
"17","North Carolina","NC","rt sarapequeno early voting starts soon    endorsements  newsobserver  theobserver heres  basic explainer   pr…"
"17","Hawaii","HI","bartieraccess ’m voting  cardi b  favorite female hiphop artist   amas 🤩"
"17","California","CA","butterflyymra ’m voting  btstwt  favorite pop duo  group   amas   

13"
"17","Massachusetts","MA","rt leslieoo7  thought  anyone considering  voting blue  theyre  excited   candidate 

maga will vote  can…"
"17","Arizona","AZ","rt avindman thinking  voting   gop…  might help  inflation  won’t    policy solution… will engage  part…"
"17","Massachusetts","MA","rt wearemgk44   voting  machine gun kelly  favorite rock artist   amas  💗💗💗 httpstcofhwwd7jqqu"
"17","California","CA","im voting  nicki minaj  favorite female hiphop artist   amas 🤌🏽"
"17","California","CA","rt therickydavila early voting begins today  georgia   amazing stacey abrams will  debating kkk failure brian kemp tonight vot…"
"17","Maryland","MD","rt ksvesq hey texas early voting starts one week  today  october 24  just blocked   voting time  october 28   calend…"
"17","Wisconsin","WI","given  politicized voting methods  become    bad number  democrats"
"17","New York","NY","rt tswiftftc 🗳️ voting emergency   losing rt  reply

’m voting  red taylor’s version  favorite pop album   amas"
"17","Pennsylvania","PA","cardinewss sharkigang baddlebardl ’m voting  cardi b  favorite female hiphop artist   amas   

’m… httpstcoodq9xeptic"
"17","Illinois","IL","rt beystats ’m voting  beyoncé  favorite female pop artist   amas ￼

retweets count  votes httpstco3k83w3chet"
"17","California","CA","rt marcus4georgia 🚨 early voting begins today  georgia 

please go  httpstcolerd4mina4      date information abou…"
"17","Florida","FL","rt fredguttenberg   honored    charliecrist saturday night   will  voting       next governor  friends…"
"17","Texas","TX","rt marcus4georgia 🚨 early voting begins today  georgia 

please go  httpstcolerd4mina4      date information abou…"
"17","Wisconsin","WI","rt h0ranflicker theswiftvoting im voting  red taylors version  favorite pop album   amas"
"17","Michigan","MI","rt barbroom daily voting party — now 

reply ’m voting  nicki minaj  favorite female hiphop artist   amas   

• ema’s htt…"
"17","Ohio","OH","rt naughteepenny nevada midterms  around  corner 

early voting starts october 22 

conspiracy theorists want   think …"
"17","Texas","TX","rt culdesacfan funder   save reproductive rights voting democracy  social security

kinda important stuff   view"
"17","Pennsylvania","PA","nickisaysayo nmcaviar ’m voting  cardi b  favorite female hiphop artist   amas   

’m voting  l… httpstco2buddparxu"
"17","Oregon","OR","rt gravitybridge 🗳vote  13750000 grav  added  liquidity pools  osmosiszone 🚀

httpstcoquwj3o8utv

voting ends wedne…"
"17","Arizona","AZ","rt amasvotingtrack amas —  favorite female hiphop artist leading 2 days
1nickiminaj 2182k 1127k
2iamcardib 2104k 1103k…"
"17","North Carolina","NC","rt randompaul56 reverendwarnock    allow 1 day  voting  citizen must   valid form  identification paper ballots…"
"17","Georgia","GA","cocominajz ’m voting nickiminaj  favorite female hiphop artist   amas"
"17","Pennsylvania","PA","rt parkermolloy curious  people   like  think  economy  bad thats  im voting  republicans think republicans w…"
"17","California","CA","rt parkermolloy curious  people   like  think  economy  bad thats  im voting  republicans think republicans w…"
"17","Kansas","KS","rt loudlight voting  mail   safe secure amp easy  kansas  decades 

request  mail ballot now  ksvotesorg 

ksleg…"
"17","California","CA","rt minyoongummy ’m voting  bts  favourite pop duo  group   amas"
"17","Florida","FL","rt lifelibertyevan  ’re voting democrat    common sense shortage"
"17","Hawaii","HI","sleezyjamie comeonaconeh0e nickiminaj ’m voting nickiminaj  favorite female hiphop artist   amas"
"17","Indiana","IN","harrypromote ’m voting  “harry’s house”  favorite pop album   amas"
"17","North Carolina","NC","gilopo6 bozzione early voting  safer  election day voting  less people depending   time  go  … httpstcokjnveqo7u1"
"17","Tennessee","TN","bighays777 latto ’m voting  latto  new artist   year   amas    

 ’m voting  latto  fa… httpstconwqh2ta6tl"
"17","Oregon","OR","democracydocket  neither support voting rights  … 🤦🏻‍♀️"
"17","New York","NY","rt amasvotingtrack amas —  favorite female hiphop artist leading 2 days
1nickiminaj 2182k 1127k
2iamcardib 2104k 1103k…"
"17","California","CA","rt leftyleftleft votebluenotq
resistanceunited

georgia early voting  begun❤️

please please get everyone  know  vote

 ma…"
"17","Tennessee","TN","’m voting  nicki minaj  favorite female hiphop artist   amas"
"17","California","CA","rt harryto100 🌟harries  need  keep voting    close  getting  lead  pop album 

🌟reply   tweet  “ v…"
"17","Florida","FL","rt therickwilson early voting  georgia kicks  today 

  one    important races   country  herschel walker c…"
"17","California","CA","rt votinghshq harries  opponent  mass voting now please vote  us

— im voting harrys house  favorite pop album   …"
"17","Florida","FL","florida   generous  robust system  early voting  vote  mail  works  well   everyone lo… httpstcoar8l2gaxan"
"17","Delaware","DE","rt trumpstaxes 2 fantastic early votes   books  democrats  georgia   first day  early voting

well done david  wife…"
"17","Oregon","OR","rt missinminyoongi im voting  bts btstwt  favorite pop duo  group category   amas "
"17","California","CA","breyonce567 popbase ’m voting  bts  favorite pop duo  group   amas"
"17","California","CA","amyklobuchar voting rights  meaningless    2 corporate owned parties deciding   get  cast thos… httpstcowpakztvisn"
"17","Ohio","OH","rt beystats ’m voting  renaissance  favorite rampb album   amas

retweets count  votes httpstco9uiyhkipzc"
"17","Georgia","GA","rt mangopants ewerickson  still feel bad  voting     ’ll never forget  disingenuous nature   watch  “political caree…"
"17","Tennessee","TN","rt imamirrorballfr taylorvipers 9   voting  taylor swift  artist   year   amas"
"17","Illinois","IL","rt repjeffries early voting  underway  several states

nothing less  freedom  democracy    ballot"
"17","Tennessee","TN","rt noah69788517 taylorvipers   voting  taylor swift  artist   year   amas  t"
"17","Texas","TX","rt btstrendsongs goal 5000 retweet’s

🗳️ im voting  btstwt  favorite pop duo  group   amas"
"17","Pennsylvania","PA","rt reallyamerican1 patriots early voting starts  georgia today  midterm elections  critical   americans

make sure eve…"
"17","Florida","FL","kgaoletsam nickistreamteam ’m voting  nicki minaj  favorite female hiphop artist   amas"
"17","Pennsylvania","PA","rt kirasworids ’m voting  nicki minaj  favorite female hiphop artist   amas

yes              yes               yes
👇…"
"17","Florida","FL","rt meidastouch georgia early voting starts today get   vote  raphael warnock  stacey abrams"
"17","New York","NY","rt therickwilson early voting  georgia kicks  today 

  one    important races   country  herschel walker c…"
"17","Ohio","OH","rt ahnbrand hello ohio  early voting  mail voting  full swing id like  talk   two statewide issues     b…"
"17","Colorado","CO","kamalaharris thank  jenagriswold  upholding  co election process voting  mail  safe  easy  go… httpstconaufmg0frn"
"17","New Mexico","NM","rt wantsomeonika im voting  nicki minaj  favorite female hiphop artist   amas httpstcoxl19nprz1u"
"17","Tennessee","TN","rt melolaliberte swifferupdates taylorswift13 im voting  red taylors version  favorite pop album   amas"
"17","Texas","TX","rt littlelaia0613 im voting  bts bts btstwt  favorite pop duo  group category   amas"
"17","Indiana","IN","rt leftylockdowns1 though    lifelong democrat  2020  will  voting red  november   every election   foreseea…"
"17","California","CA","rt kkukstudio im voting  btstwt  favorite pop duo  group   amas  🫶🏻"
"17","Tennessee","TN","rt organizationts taylorvipers   voting  taylor swift  artist   year  amas t"
"17","Tennessee","TN","rt organizationts taylorvipers   voting  taylor swift  artist   year  amas v"
"17","Oklahoma","OK","rt amandacarpenter  completely forgot   voting  acquit trump mike lee compared trump  captain moroni  hero  latterd…"
"17","Tennessee","TN","rt nightswizzle taylorvipers 8   voting  taylor swift  artist   year  amas"
"17","Illinois","IL","ohioans explain    voting  jd vance ⁦theonion⁩  httpstco0vc2rqune6"
"17","New York","NY","money25s nydems   dozens  friends  relatives  voting  hochul"
"17","Arizona","AZ","rt avindman thinking  voting   gop…  might help  inflation  won’t    policy solution… will engage  part…"
"17","California","CA","rt dylancollins95 ’m voting nickiminaj  favorite female hiphop artist   amas  

yes              yes               yes
👇…"
"17","Wisconsin","WI","laurenboebert based   voting record     look like   elected   anything"
"17","Georgia","GA","rt theatlantavoice    early voting  dropbox locations  fulton county  gapol theatlantavoice election2022 httpstc…"
"17","California","CA","sifill understand  circumstances  voting   prolife candidate  one eager  dismember babies disgraceful none"
"17","Massachusetts","MA","joncoopertweets voting blue   "
"17","Georgia","GA","well   u know  company  responsible  us overseas votingelection…  likely  reason biden w… httpstco9zd8meagns"
"17","Ohio","OH","rt blessingmukosha  just finished work  ’m voting  nicki minaj  favorite female hiphop artist   amas 

 else  rep…"
"17","Hawaii","HI","rt btsqtsarchive im voting  btstwt  favorite pop duo  group   amas"
